,slctn_nmbr,clnt_id,accnt_id,gndr,brth_yr,prsnt_age,accnt_bgn_date,cprtn_prd_d,erly_pnsn_flg,accnt_status,pnsn_age,prvs_npf,brth_plc,addrss_type,rgn,dstrct,city,sttlmnt,pstl_code,okato,phn,email,lk,assgn_npo,assgn_ops
473296,0,0x49CB29DC2F92384884BB1D581CC1A816,0xB1077B105ABC786B404B23B18724A889,ж,1965,59,2016-03-31,361,0,Накопительный период,56,СФР,"0,ЭЛИСТА,,,КАЛМЫЦКАЯ АССР",Адрес места жительства,КАЛМЫКИЯ РЕСП,,ЭЛИСТА Г,,358014,85000000000.0,нет,нет,нет,нет,нет
180657,3,0x943D2C768A4FB38311E659AA480121D4,0x943D2C768A4FB38311E659AA480121D6,м,1959,65,2006-05-30,297,0,Накопительный период,60,СФР,"1,БЕРЕГ,ОРИЧЕВСКИЙ,КИРОВСКАЯ ОБЛАСТЬ,",Адрес места жительства,КИРОВСКАЯ ОБЛ,,КИРОВ Г,,610002,33000000000.0,нет,нет,да,нет,нет
461934,0,0x8AD42A0B024C4748BD6A05942F6B1DDE,0x25124C70D3D19C42930540D09E0BD19D,м,1955,69,2005-12-27,90,0,Накопительный период,60,СФР,"1,С.КЗЫЛ-МЕША САБИНСКОГО РАЙОНА РТ",Адрес места жительства,ТАТАРСТАН РЕСП,САБИНСКИЙ Р-Н,,ШЕМОРДАН С,422050,92000000000.0,нет,нет,да,нет,нет
347909,2,0x76E951C4BAED7C4F88D263A3BAEF22F5,0xBC3165D5828D294AAB9AC3ED1C67D292,ж,1958,66,2007-11-29,120,0,Накопительный период,55,,"1,ПЛЕХАНОВО ГРЯЗИНСКИЙ ЛИПЕЦКАЯ ОБЛАСТЬ",Адрес по прописке,ЛИПЕЦКАЯ ОБЛ,,ЛИПЕЦК Г,,398036,42000000000.0,нет,нет,нет,нет,нет
405752,0,0xA5D7CE0D54D99441A36023AACE2BB74E,0x6E2EAE143270F447A88A51C733C7B6AB,ж,1964,60,2005-09-20,188,0,Накопительный период,55,,"1,ГОР. БОРОВИЧИ НОВГОРОДСКОЙ ОБЛ.",Адрес места жительства,ВОЛОГОДСКАЯ ОБЛ,,ЧЕРЕПОВЕЦ Г,,162600,19000000000.0,нет,нет,нет,нет,нет
477284,0,0x52DC8ED9C8FB1843836FC3D390649CBB,0xFA6D6B63EBF5A84C9F1621DC8F677362,ж,1964,60,2007-08-20,221,0,Накопительный период,55,СФР,"1,П. МЕТАЛПЛОЩАДКА КЕМЕРОВСКОГО Р-НА КЕМЕРОВСКОЙ ОБЛ",Адрес места жительства,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС ОБЛ,,КЕМЕРОВО Г,,650051,32000000000.0,нет,нет,нет,нет,нет
213920,0,0x71C874AFABAFC34AB42635031FFEBA55,0x0F15957022D04E4D82959219345CC890,ж,1959,65,2011-08-19,223,0,Накопительный период,55,"АО ""НПФ ""ЦЕРИХ""","1,Г.ВОТКИНСК УДМУРТСКОЙ АССР",Адрес места жительства,УДМУРТСКАЯ РЕСП,,ВОТКИНСК Г,,427440,94000000000.0,нет,нет,нет,нет,нет
13980,1,0x7BE1AE8D8B686748A4D8D77E0E15093D,0x2C1AC743669C1E46A7B4F4E09E804A1F,ж,1959,65,2010-10-25,140,0,Накопительный период,55,СФР,"0,г.Вольск, Саратовская область",Адрес по прописке,САРАТОВСКАЯ ОБЛ,ВОЛЬСКИЙ Р-Н,,ТЕРСА С,412932,63000000000.0,нет,нет,нет,нет,нет
143487,0,0xC7A6D5E75202AB409F8A0E373941AAFE,0x4EBD903A9A3D6B4AB912C3545C6720D3,ж,1963,61,2007-08-06,235,0,Накопительный период,55,СФР,"1,СУВОРОВО С ИРТЫШСКИЙ Р-Н ПАВЛОДАРСКАЯ ОБЛ",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,,ЕКАТЕРИНБУРГ Г,,620141,65000000000.0,нет,нет,нет,нет,нет
309626,1,0xB0B87D7297490D4280629A43586FA68B,0x6B7691C65246B048BCD216A678A47ACB,ж,1965,59,2008-09-29,183,0,Накопительный период,56,СФР,"0,с.Ольгинское, РСО-Алания",Адрес по прописке,СЕВЕРНАЯ ОСЕТИЯ - АЛАНИЯ РЕСП,,ВЛАДИКАВКАЗ Г,,362045,90000000000.0,нет,нет,нет,нет,нет
58293,0,0x74802A70724CF549851F8A84AC19B236,0x9ADD4BDA5FD93F43BFC5DCDAEEC5DC8A,ж,1957,67,2012-10-25,152,0,Накопительный период,55,СФР,"0,КРАСНОСЛОБОДСК, СРЕДНЕАХТУБИНСКИЙ Р-Н, ВОЛГОГРАДСКАЯ ОБЛ.",Адрес места жительства,ВОЛГОГРАДСКАЯ ОБЛ,,ВОЛГОГРАД Г,,400075,18000000000.0,нет,нет,нет,нет,нет
49105,0,0x94983BC1D09D7E49B715DF7A80AEFEED,0x22D445A1A956FD4392CCC39D5F1B21B9,м,1958,66,2006-10-23,151,0,Накопительный период,60,СФР,"1,ГОР. ОРСК ОРЕНБУРГСКОЙ ОБЛ.",Адрес места жительства,ИРКУТСКАЯ ОБЛ,НИЖНЕИЛИМСКИЙ Р-Н,ЖЕЛЕЗНОГОРСК-ИЛИМСКИЙ Г,,665654,25000000000.0,нет,нет,да,нет,нет
165375,3,0x943D2C768A4FB38311E65BA4D0092188,0x943D2C768A4FB38311E65BA4D009218A,ж,1959,65,2008-09-05,207,0,Накопительный период,55,СФР,"1,ПЕТРОЗАВОДСК,,КАРЕЛЬСКАЯ АССР,",Адрес места жительства,КАРЕЛИЯ РЕСП,КОНДОПОЖСКИЙ Р-Н,,ГИРВАС П,186214,86000000000.0,нет,нет,нет,нет,нет
45489,0,0xA8FBC286D2301242B33584313EBDCFCF,0xA704B2F3C11813428D1019EF1833B1BC,ж,1961,63,2006-10-20,154,0,Накопительный период,55,СФР,"1,П.МАГДАГАЧИ МАГДАГАЧИНСКОГО РАЙОНА АМУРСКОЙ ОБЛАСТИ",Адрес места жительства,АМУРСКАЯ ОБЛ,МАГДАГАЧИНСКИЙ Р-Н,,МАГДАГАЧИ ПГТ,676124,10000000000.0,нет,нет,нет,нет,нет
29836,0,0xD8499F98E9BECF40B4E478EBBA272691,0xA8AFFD6E8465F649A03AE9E9AD9A0E84,ж,1964,60,2013-12-16,497,0,Накопительный период,55,СФР,"1,БАКСАНСКИЙ РАЙОН С ЯНИКОЙ",Адрес места жительства,ВОРОНЕЖСКАЯ ОБЛ,,ВОРОНЕЖ Г,,394089,20000000000.0,нет,нет,нет,нет,нет
493099,0,0x4C9BCB32B01B254D89DD4B651AEEE936,0xCD2B5E4B1F57A3448659454EF810A772,ж,1965,59,2007-12-04,115,0,Накопительный период,56,СФР,"1,Г.КУРСК",Адрес места жительства,МОСКОВСКАЯ ОБЛ,,ЛЮБЕРЦЫ Г,,140013,46000000000.0,нет,нет,нет,нет,нет
253452,3,0x943D2C768A4FB38311E660D20FDB1FC7,0x943D2C768A4FB38311E660D20FDB1FC9,ж,1961,63,2012-11-28,118,0,Накопительный период,55,СФР,"1,МИХАЙЛОВКА,БОЛЬШЕРЕЧИНСКИЙ,ОМСКАЯ ОБЛАСТЬ,",Адрес места жительства,НОВОСИБИРСКАЯ ОБЛ,,ОБЬ Г,,633100,50000000000.0,нет,нет,нет,нет,нет
86218,0,0x6BFA1B8AA5A33B43B9F13657CD681657,0x2B5A92C16CC3264F8460F6A1F78B3C79,м,1956,68,2006-09-25,179,0,Накопительный период,60,СФР,"1,ПОС. ЗАЙКОВО ИРБИТСКОГО Р-НА СВЕРДЛОВСКОЙ ОБЛ.",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,ИРБИТСКИЙ Р-Н,,ЗАЙКОВО П,623848,65000000000.0,нет,нет,нет,нет,нет
298774,2,0x44E1E23A6C7DE840A338C36208B8B21E,0x4A7C6F0908FC234AA81E586B8C07CA53,ж,1961,63,2006-12-22,94,0,Накопительный период,55,,"0,НОВГОРОДСКАЯ ОБЛАСТЬ, ПОДДОРСКИЙ, ЛИТВИНОВО,,,,",Адрес по прописке,НОВГОРОДСКАЯ ОБЛ,СТАРОРУССКИЙ Р-Н,СТАРАЯ РУССА Г,,175201,49000000000.0,нет,нет,нет,нет,нет
318268,0,0x300051434DE7E443AB40A3BBBB493CEA,0xCB2B2270B975A940AC179E51FCF4F67D,ж,1958,66,2006-11-28,115,0,Накопительный период,55,СФР,"1,БАЙДЕРЯКОВО, ШИГОНСКИЙ, КУЙБЫШЕВСКАЯ ОБЛАСТЬ",Адрес места жительства,САМАРСКАЯ ОБЛ,ШИГОНСКИЙ Р-Н,,ШИГОНЫ Ж/Д_СТ,446729,36000000000.0,нет,нет,нет,нет,нет
403568,0,0x277DF80B6FC03041961C7303B505E9EE,0xF83E4E15E3DD4B4B94F6192B25953A7F,ж,1959,65,2006-12-26,87,0,Накопительный период,55,СФР,"1,Г. КИРОВСК МУРМАНСКАЯ ОБЛАСТЬ",Адрес места жительства,МУРМАНСКАЯ ОБЛ,,КИРОВСК Г,,184250,47000000000.0,нет,нет,нет,нет,нет
258617,0,0x823AE7952917294296C8CC97855F0C68,0x9465B6E112966144853CADDD958FEDAC,м,1953,71,2009-09-02,218,0,Накопительный период,60,СФР,"1,С. ПЕТРОВСКОЕ",Адрес места жительства,ТАМБОВСКАЯ ОБЛ,ПЕТРОВСКИЙ Р-Н,,ПЕТРОВСКОЕ С,393070,68000000000.0,нет,нет,нет,нет,нет
425763,1,0xF5A3445C4CAD494A999EE632DD4D8E54,0xB1255315A0C96848AB3995A1EC3B3512,м,1957,67,2010-02-26,389,0,Накопительный период,60,СФР,"0,г. Нытва Пермской обл.",Адрес по прописке,ТЮМЕНСКАЯ ОБЛ,ГОЛЫШМАНОВСКИЙ Р-Н,,ГОЛЫШМАНОВО РП,627302,71000000000.0,нет,нет,нет,нет,нет
473100,0,0xF6A7F4DF4D0ADF4BA429B363D0EEC1FE,0x0936803387299840B1BCEDA404FAE030,м,1953,71,2007-11-30,119,0,Накопительный период,60,СФР,"1,Д. СТАРЫЙ-УРЮП ТЯЖИНСКОГО Р-ОНА КЕМЕРОВСКОЙ ОБЛАСТИ",Адрес места жительства,КРАСНОЯРСКИЙ КРАЙ,,КРАСНОЯРСК Г,,660075,4000000000.0,нет,нет,нет,нет,нет
240761,0,0xF66AFD3078565A43AAE97F2D4C79D398,0xE3797AF1509CE841BA8DD63E68961829,м,1955,69,2007-12-05,114,0,Накопительный период,60,СФР,"1,ЧЕРНИКОВСКИЙ, РЕСПУБЛИКА БАШКОРТОСТАН",Адрес места жительства,БАШКОРТОСТАН РЕСП,КУШНАРЕНКОВСКИЙ Р-Н,,НИЖНИЙ АКБАШ Д,452251,80000000000.0,нет,нет,нет,нет,нет
228047,0,0xC0A6B8309DA6EE4E8FBBF6F4CB913867,0xC76605884A9C8542AB21D5FB5749FC48,ж,1963,61,2005-12-12,105,0,Накопительный период,55,СФР,"1,ГОР. ПЕРМЬ",Адрес места жительства,ПЕРМСКИЙ КРАЙ,,ПЕРМЬ Г,,614109,57000000000.0,нет,нет,нет,нет,нет
323386,1,0xFCACA3EF4BA80444BADCD707486CC916,0x38C91AB301E0FE45856EECA5DAD0F44F,ж,1962,62,2013-02-28,788,0,Накопительный период,55,СФР,"0,АЛТАЙСКИЙ КРАЙ, ЦЕЛИННЫЙ, ВЕРХ-ЯМИНСКОЕ",Адрес по прописке,АЛТАЙСКИЙ КРАЙ,,БИЙСК Г,,659333,1000000000.0,нет,нет,нет,нет,нет
446121,0,0xD08635ECDA595E44BE33D9530D38AB8E,0x4CF22AB9D1F7FC4CA83CAE600053547A,м,1958,66,2010-03-25,362,0,Накопительный период,60,СФР,"1,С. ПИЛЯНДЫШ ШУРМИНСКОГО Р-НА КИРОВСКОЙ ОБЛ.",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,,ЕКАТЕРИНБУРГ Г,,620034,65000000000.0,нет,нет,нет,нет,нет
275846,1,0x024AC69CA67D0E41893968454D3B9847,0xA4B94B1EC5297148874421251F1FB1D9,м,1960,64,2012-06-29,270,0,Накопительный период,61,СФР,"0,город Ярославль",Адрес по прописке,ЯРОСЛАВСКАЯ ОБЛ,,ЯРОСЛАВЛЬ Г,,150062,78000000000.0,нет,нет,да,нет,нет
390360,0,0xA2C00B03EEE3B14F8C8FAF68943BD877,0x7B34041B6F89F743983C7119AF375899,м,1960,64,2006-04-21,336,0,Накопительный период,61,СФР,"1,ГОР. БЕЛОВО КЕМЕРОВСКОЙ ОБЛ.",Адрес места жительства,КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС ОБЛ,,БЕЛОВО Г,,652600,32000000000.0,нет,нет,да,нет,нет
209966,3,0x943D2C768A4FB38311E65B6EB6F0E743,0x943D2C768A4FB38311E65B6EB6F0E745,ж,1964,60,2008-06-03,301,0,Накопительный период,55,СФР,"1,ЛЕНИНГРАД,,,",Адрес места жительства,САНКТ-ПЕТЕРБУРГ Г,,,,195248,40000000000.0,нет,нет,да,нет,нет
223582,2,0x64A4F64E9C0F4347A2E00F90BAF7D61D,0x2E0887B209641245AF28E144141EA665,ж,1959,65,2008-05-26,310,0,Накопительный период,55,,"0,ГОР. СВЕРДЛОВСК,,,",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,,ЛЕСНОЙ Г,,624200,65000000000.0,нет,нет,нет,нет,нет
74743,0,0x6FA9E7C8DECE544E81CEF14876C34CF5,0xB86872FB8D6A6A4784FC603801BCBDF8,ж,1964,60,2007-06-15,287,0,Накопительный период,55,СФР,"1,ГОР. КИРИШИ ЛЕНИНГРАДСКОЙ ОБЛ.",Адрес места жительства,ЛЕНИНГРАДСКАЯ ОБЛ,КИРИШСКИЙ Р-Н,КИРИШИ Г,,187110,41000000000.0,нет,нет,нет,нет,нет
357383,0,0x368379497DB26C4F82294835EAC9428F,0xC79C79D0452A9C49A5607B1670F07E72,ж,1961,63,2007-11-14,135,0,Накопительный период,55,СФР,"1,АБАКАН Г. РЕСПУБЛИКА ХАКАСИЯ",Адрес места жительства,ХАКАСИЯ РЕСП,,АБАКАН Г,,655009,95000000000.0,нет,нет,нет,нет,нет
188960,0,0xB4CCB362CBC2CA40BAD011C8657FC119,0x963C1182A47BCF4090C81E0C4E7224E7,ж,1961,63,2010-06-22,273,0,Накопительный период,55,СФР,"1,КУРГАНСКАЯ ОБЛ. Г.ШУМИХА",Адрес места жительства,ЧЕЛЯБИНСКАЯ ОБЛ,СОСНОВСКИЙ Р-Н,,МЕДИАК Д,456510,75000000000.0,нет,нет,нет,нет,нет
88952,0,0x4720E46B591CFB4EB990A705CC6654FE,0x84ECB60518762E4FBACB373FB13FF3FD,ж,1960,64,2006-10-05,169,0,Накопительный период,55,СФР,"1,ПОС. ВЕРХОВЬЕ ВЕРХОВСКОГО Р-НА ОРЛОВСКОЙ ОБЛ.",Адрес места жительства,ЯРОСЛАВСКАЯ ОБЛ,,ЯРОСЛАВЛЬ Г,,150065,78000000000.0,нет,нет,нет,нет,нет
31933,0,0xA3576F12FC2A4647838886B0BBAAD746,0xE6B30425DC90EA41815B09395B3F4891,ж,1957,67,2006-12-18,95,0,Накопительный период,55,СФР,"1,Г ПЕРМЬ",Адрес места жительства,ПЕРМСКИЙ КРАЙ,,ПЕРМЬ Г,,614013,57000000000.0,нет,нет,нет,нет,нет
406805,0,0xDF7631D2C924554797AA09794ABB6034,0xF82C2579883CDF47BE517B9CFDC7DA24,ж,1967,57,2013-11-25,978,1,Выплатной период,59,"АО ""НПФ ""СТАЛЬФОНД""","1,СТЕПНОГОРСК ЦЕЛИНОГРАДСКАЯ ОБЛАСТЬ",Адрес места жительства,УЛЬЯНОВСКАЯ ОБЛ,,УЛЬЯНОВСК Г,,433000,73000000000.0,нет,нет,нет,нет,нет
458175,3,0x943D2C768A4FB38311E65943860A3C80,0x943D2C768A4FB38311E65943860A3C82,ж,1958,66,2005-09-19,189,0,Накопительный период,55,СФР,"1,КАДЖЕРОМ,КОЖВИНСКИЙ,КОМИ АССР,",Адрес места жительства,ЛЕНИНГРАДСКАЯ ОБЛ,ВОЛХОВСКИЙ Р-Н,ВОЛХОВ Г,,187406,41000000000.0,нет,нет,нет,нет,нет
505133,3,0x943D2C768A4FB38311E65DC53ED4DB27,0x943D2C768A4FB38311E65DC53ED4DB29,ж,1949,75,2009-11-06,153,0,Накопительный период,55,СФР,"1,КРАСНОСИЛКА,АЛЕКСАНДРОВСКИЙ,КИРОВОГРАДСКАЯ ОБЛАСТЬ,",Адрес места жительства,ПЕРМСКИЙ КРАЙ,,ПЕРМЬ Г,,614012,57000000000.0,нет,нет,нет,нет,нет
227990,1,0xAD094DAFDD253941BE684435457CD31E,0x10383B499DF6824FAB69C23E08459AB3,ж,1963,61,2010-05-25,301,0,Накопительный период,55,СФР,"0,г.Волжский, Волгоградская область",Адрес по прописке,ВОЛГОГРАДСКАЯ ОБЛ,,ВОЛЖСКИЙ Г,,404122,18000000000.0,нет,нет,нет,нет,нет
508053,2,0x230FAFAC52518E4CB164D0ED5075B742,0xC3C2483D280CC146B7E7893A71C32CA4,ж,1961,63,2011-02-18,404,0,Накопительный период,55,СФР,УДМУРТСКАЯ АССР ВАВОЖСКИЙ М-ЗЯЗЛУД,Адрес по прописке,УДМУРТСКАЯ РЕСП,УВИНСКИЙ Р-Н,,РЯБОВО С,427256,94000000000.0,нет,нет,нет,нет,нет
273743,0,0x23336D8EA997254A8BD27BD9DA1FA0E1,0xEF3EBA5DE3523444A13466D9FED6D784,ж,1965,59,2006-11-27,116,0,Накопительный период,56,СФР,"1,Г. МУРМАНСК",Адрес места жительства,МУРМАНСКАЯ ОБЛ,,МУРМАНСК Г,,183038,47000000000.0,нет,нет,нет,нет,нет
141199,0,0xD4822122DF071C439A1CC656B1E41A60,0x8385D2C303962348BE7DFABDA4315F50,ж,1965,59,2008-09-30,182,0,Накопительный период,56,СФР,"1,ПОС. КИЛЬМЕЗЬ КИРОВСКОЙ ОБЛ. КИЛМЕЗСКОГО Р-НА",Адрес места жительства,ТВЕРСКАЯ ОБЛ,ОЛЕНИНСКИЙ Р-Н,,ДЕР. ЛЫТНИЦА П,172400,28000000000.0,нет,нет,нет,нет,нет
453485,0,0x4A2C27E9B4BFEC409DC6FD61415B85D1,0x3216D2F3C1AEF243A2D4BD21C56465BD,м,1957,67,2006-09-15,189,0,Накопительный период,60,СФР,"1,ДЕРЕВНЯ ШИРОКИНО ИРБЕЙСКОГО РАЙОНА КРАСНОЯРСКОГО КРАЯ",Адрес места жительства,ХАКАСИЯ РЕСП,ШИРИНСКИЙ Р-Н,,ЧАЛГЫСТАГ Д,655200,95000000000.0,нет,нет,нет,нет,нет
369131,0,0x2DEC03DD02D7AE4889EEE833A3B491E4,0xB3456445651AAC4F8A6146DDAEE4EE11,ж,1964,60,2006-08-17,218,0,Накопительный период,55,СФР,"1,ПОСЕЛОК ХАБЗАС АСКИЗСКОГО РАЙОНА КРАСНОЯРСКОГО КРАЯ",Адрес места жительства,ХАКАСИЯ РЕСП,АСКИЗСКИЙ Р-Н,,БАЛЫКСА С,655725,95000000000.0,нет,нет,нет,нет,нет
502351,3,0x943D2C768A4FB38311E65E7612568F10,0x943D2C768A4FB38311E65E7612568F12,м,1958,66,2010-10-29,144,0,Накопительный период,60,СФР,"1,КАПИТАНОВКА,ЗЛАТОПОЛЬСКИЙ,ЧЕРКАССКАЯ ОБЛАСТЬ,",Адрес места жительства,ВОЛГОГРАДСКАЯ ОБЛ,,ВОЛГОГРАД Г,,400006,18000000000.0,нет,нет,нет,нет,нет
85307,3,0x943D2C768A4FB38311E65C467EF2B32C,0x943D2C768A4FB38311E65C467EF2B32E,м,1957,67,2008-08-07,236,0,Накопительный период,60,СФР,"1,КРАСНЫЙ ОКТЯБРЬ,ТИХОРЕЦКИЙ,КРАСНОДАРСКИЙ КРАЙ,",Адрес места жительства,ВОЛГОГРАДСКАЯ ОБЛ,,ВОЛЖСКИЙ Г,,404132,18000000000.0,нет,нет,нет,нет,нет
311136,0,0x3CA5187A519E02428066F93666428566,0x2356068A9DA5F644AEACEC0DD63E64AC,ж,1964,60,2006-07-20,246,0,Накопительный период,55,СФР,"1,КАВЗИЯКОВО, САРМАНОВСКИЙ, ТАТАРСКАЯ АССР",Адрес места жительства,ТАТАРСТАН РЕСП,БУГУЛЬМИНСКИЙ Р-Н,БУГУЛЬМА Г,,423239,92000000000.0,нет,нет,нет,нет,нет
416507,3,0x943D2C768A4FB38311E658F5520EE21D,0x943D2C768A4FB38311E658F5520EE21F,м,1958,66,2004-09-28,93,0,Накопительный период,60,СФР,"1,КАМЕНСК-УРАЛЬСКИЙ,,СВЕРДЛОВСКАЯ ОБЛАСТЬ,",Адрес места жительства,СВЕРДЛОВСКАЯ ОБЛ,,КАМЕНСК-УРАЛЬСКИЙ Г,,623414,65000000000.0,нет,нет,нет,нет,нет
480167,0,0x52E37C5D8EE1884A8F70AB986DFA4A71,0xE7A2090DFF133A469A41D903294FE999,ж,1959,65,2011-08-31,210,0,Накопительный период,55,СФР,"0,ХАМИТ,АБЗЕЛИЛОВСКИЙ,БАШКОРТОСТАН,",Адрес места жительства,БАШКОРТОСТАН РЕСП,АБЗЕЛИЛОВСКИЙ Р-Н,,ХАМИТОВО С,453627,80000000000.0,нет,нет,нет,нет,нет
